Date,State,Coal_Price_Index,Gas_Price_Index,Carbon_Price,Spot_Price
2023-10-28 0:00:00,Tamil Nadu,109.88,129.09,766.66,3991.31
2023-10-28 0:00:00,Karnataka,111.14,133.78,827.38,4129.43
2023-10-28 0:00:00,Rajasthan,110.72,131.1,767.63,4591.52
2023-10-29 0:00:00,Maharashtra,109.42,130.84,824.21,3861.26
2023-10-29 0:00:00,Gujarat,109.14,133.18,758.25,3418.31
2023-10-29 0:00:00,Tamil Nadu,111.44,130.87,842.79,4006.04
2023-10-29 0:00:00,Karnataka,110.18,129.42,846.31,4238.6
2023-10-29 0:00:00,Rajasthan,109.35,133.48,786.37,3617.6
2023-10-30 0:00:00,Maharashtra,109.26,133.21,783.6,4270.24
2023-10-30 0:00:00,Gujarat,109.43,129.05,784.23,3649.22
2023-10-30 0:00:00,Tamil Nadu,108.22,128.95,826.56,3519.7
2023-10-30 0:00:00,Karnataka,110.28,134.26,840.06,3608.8
2023-10-30 0:00:00,Rajasthan,109.73,131.98,849.33,4009.13
2023-10-31 0:00:00,Maharashtra,108.44,131.88,755.95,3577.11
2023-10-31 0:00:00,Gujarat,110.16,133.87,790.59,3915.27
2023-10-31 0:00:00,Tamil Nadu,108.02,133.05,847.86,4181.95
2023-10-31 0:00:00,Karnataka,111.7,130.95,777.24,3916.79
2023-10-31 0:00:00,Rajasthan,111.07,129.78,819.94,4340.59
2023-11-01 0:00:00,Maharashtra,109.56,134.27,813.53,3864.5
2023-11-01 0:00:00,Gujarat,111.45,128.86,818.64,4446.74
2023-11-01 0:00:00,Tamil Nadu,109.22,130.11,837.8,4565.01
2023-11-01 0:00:00,Karnataka,111.93,130.05,766.49,4571.8
2023-11-01 0:00:00,Rajasthan,110.54,132.85,789.36,3845.95
2023-11-02 0:00:00,Maharashtra,111.55,133.79,754.18,4516.08
2023-11-02 0:00:00,Gujarat,110.11,128.3,835.05,3413.33
2023-11-02 0:00:00,Tamil Nadu,111,130.85,759.54,4044.86
2023-11-02 0:00:00,Karnataka,110.59,133.75,837.84,3980.21
2023-11-02 0:00:00,Rajasthan,111.43,131.72,770.61,3772.4
2023-11-03 0:00:00,Maharashtra,110.16,128.43,776.06,3602.5
2023-11-03 0:00:00,Gujarat,108.08,130.46,843.94,3882.48
2023-11-03 0:00:00,Tamil Nadu,110.25,131.66,836.76,3793.52
2023-11-03 0:00:00,Karnataka,109.51,128.76,840.72,4367.7
2023-11-03 0:00:00,Rajasthan,110.78,130.73,795.15,3536.08
2023-11-04 0:00:00,Maharashtra,108.66,133.4,751.19,4014.71
2023-11-04 0:00:00,Gujarat,111.39,129.22,766.39,3767.66
2023-11-04 0:00:00,Tamil Nadu,110.8,130.83,793.4,3867.06
2023-11-04 0:00:00,Karnataka,108.56,129.62,817.54,3580.12
2023-11-04 0:00:00,Rajasthan,108.12,133.6,752.98,3484.02
2023-11-05 0:00:00,Maharashtra,109.42,129.9,758.52,4079.66
2023-11-05 0:00:00,Gujarat,109.4,129.03,783.13,4226.26
2023-11-05 0:00:00,Tamil Nadu,108.69,133.34,830.18,3835.71
2023-11-05 0:00:00,Karnataka,108.03,131.96,791.03,3405.2
2023-11-05 0:00:00,Rajasthan,110.44,129.96,820.54,4266.01
2023-11-06 0:00:00,Maharashtra,109.46,131.13,787.23,3704.54
2023-11-06 0:00:00,Gujarat,108.72,129.45,789.57,4515.47
2023-11-06 0:00:00,Tamil Nadu,108.15,131.67,774.55,4316.88
2023-11-06 0:00:00,Karnataka,110.46,131.27,755.77,4263.42
2023-11-06 0:00:00,Rajasthan,108.01,133.54,848.53,3771.17
2023-11-07 0:00:00,Maharashtra,110.46,129.58,821.84,3700.45
2023-11-07 0:00:00,Gujarat,110.76,132.05,773.13,3575.27
2023-11-07 0:00:00,Tamil Nadu,109.21,129.57,801.55,4182.97
2023-11-07 0:00:00,Karnataka,110.58,130.76,768.58,3906.13
2023-11-07 0:00:00,Rajasthan,111.32,128.39,778.62,3994.54
2023-11-08 0:00:00,Maharashtra,111.99,133.56,818.22,3981.52
2023-11-08 0:00:00,Gujarat,108.42,133.7,769.83,4545.13
2023-11-08 0:00:00,Tamil Nadu,111.32,131.96,845.69,4415.14
2023-11-08 0:00:00,Karnataka,109.48,129.07,797.47,4002.56
2023-11-08 0:00:00,Rajasthan,110.89,130.92,791.14,4508.56
2023-11-09 0:00:00,Maharashtra,110.23,131.02,758.15,4243.26
2023-11-09 0:00:00,Gujarat,110.4,131.3,808.72,3640.25
2023-11-09 0:00:00,Tamil Nadu,108.87,133.44,819.33,3652.19
2023-11-09 0:00:00,Karnataka,108.46,131.23,831.29,3853.6
2023-11-09 0:00:00,Rajasthan,111.23,131.74,842.44,3571.06
2023-11-10 0:00:00,Maharashtra,108.02,130.64,820.78,4577.43
2023-11-10 0:00:00,Gujarat,111.76,130.82,781.71,4245.65
2023-11-10 0:00:00,Tamil Nadu,108.51,131.47,770.07,3718.96
2023-11-10 0:00:00,Karnataka,110.02,132.71,758.2,3973.26
2023-11-10 0:00:00,Rajasthan,108.67,132.1,822.99,3826.16
2023-11-11 0:00:00,Maharashtra,110.58,128.42,760.22,3750.15
2023-11-11 0:00:00,Gujarat,111.82,129.12,830.13,3640.75
2023-11-11 0:00:00,Tamil Nadu,111.91,128.88,792.47,3475.63
2023-11-11 0:00:00,Karnataka,110.76,131.07,812.34,4006.56
2023-11-11 0:00:00,Rajasthan,111.26,131.46,821.99,4193.92
2023-11-12 0:00:00,Maharashtra,110.62,131.63,832.83,4277.78
2023-11-12 0:00:00,Gujarat,108.39,131.42,752.2,4133.5
2023-11-12 0:00:00,Tamil Nadu,111.58,127.93,811.83,4112.33
2023-11-12 0:00:00,Karnataka,111.68,130,822.61,3676.54
2023-11-12 0:00:00,Rajasthan,110.39,130.38,768.96,4389.58
2023-11-13 0:00:00,Maharashtra,108.81,133.64,751.15,3525.02
2023-11-13 0:00:00,Gujarat,111.79,130.88,757.94,3627.55
2023-11-13 0:00:00,Tamil Nadu,108.92,128.06,761.91,3689.61
2023-11-13 0:00:00,Karnataka,110.02,133.37,756.11,4213.48
2023-11-13 0:00:00,Rajasthan,111.66,132.14,763.56,3729.49
2023-11-14 0:00:00,Maharashtra,110.55,132.81,804.25,4158.17
2023-11-14 0:00:00,Gujarat,109.55,129.71,830.48,4451.19
2023-11-14 0:00:00,Tamil Nadu,110.28,133.27,828,4226.08
2023-11-14 0:00:00,Karnataka,109.43,128.83,804.15,3444.24
2023-11-14 0:00:00,Rajasthan,111.85,131.75,808.36,4442.69
2023-11-15 0:00:00,Maharashtra,108.53,131.58,782.39,4335.25
2023-11-15 0:00:00,Gujarat,108.64,129.77,778.14,3821.87
2023-11-15 0:00:00,Tamil Nadu,111.83,129.72,777.74,3857.7
2023-11-15 0:00:00,Karnataka,108.1,128.51,837.54,4530.17
2023-11-15 0:00:00,Rajasthan,110.1,128.7,775.86,3924.57
2023-11-16 0:00:00,Maharashtra,111.98,128.77,827.6,4171.42
2023-11-16 0:00:00,Gujarat,110.99,131.98,838.33,4387.57
2023-11-16 0:00:00,Tamil Nadu,109.61,128.19,769.42,4290.26
2023-11-16 0:00:00,Karnataka,108.03,129.06,769.15,4011.47
2023-11-16 0:00:00,Rajasthan,111.3,129.62,751.98,3976.47
2023-11-17 0:00:00,Maharashtra,109.46,129.12,835.12,3999.66
2023-11-17 0:00:00,Gujarat,110.07,131.86,753.47,4457.45
2023-11-17 0:00:00,Tamil Nadu,110.32,128.19,782.32,3942.78
2023-11-17 0:00:00,Karnataka,111.01,127.78,834.61,4457.41
2023-11-17 0:00:00,Rajasthan,110.06,132.24,778.1,3678.63
2023-11-18 0:00:00,Maharashtra,108.12,131.69,838.54,4352.19
2023-11-18 0:00:00,Gujarat,109.07,128.96,820.27,4322.1
2023-11-18 0:00:00,Tamil Nadu,111.82,131.59,781.42,3781.17
2023-11-18 0:00:00,Karnataka,109.48,128.47,821.52,3870.75
2023-11-18 0:00:00,Rajasthan,111.91,129.76,793.53,3998.44
2023-11-19 0:00:00,Maharashtra,111.31,133.11,752.65,4425.37
2023-11-19 0:00:00,Gujarat,109.65,129.79,756.33,3492.78
2023-11-19 0:00:00,Tamil Nadu,111.61,127.71,801.01,3671.74
2023-11-19 0:00:00,Karnataka,110.09,131.74,782.89,3660.47
2023-11-19 0:00:00,Rajasthan,111.9,132.03,755.74,4239.78
2023-11-20 0:00:00,Maharashtra,111.56,130.53,827.45,3954.48
2023-11-20 0:00:00,Gujarat,110.39,129.45,776.36,3860.83
2023-11-20 0:00:00,Tamil Nadu,108.53,128.33,843.1,4187.46
2023-11-20 0:00:00,Karnataka,109.37,128.09,766.25,4417.18
2023-11-20 0:00:00,Rajasthan,108.41,127.81,771.77,3862.41
2023-11-21 0:00:00,Maharashtra,108.55,129.66,756.32,3682.49
2023-11-21 0:00:00,Gujarat,110.16,132.33,779.41,3469.89
2023-11-21 0:00:00,Tamil Nadu,110.49,128.93,823.94,4390.66
2023-11-21 0:00:00,Karnataka,109.29,131.97,816.8,4006.74
2023-11-21 0:00:00,Rajasthan,109.56,131.53,794.99,3512.63
2023-11-22 0:00:00,Maharashtra,108.31,132.83,789.18,4020.76
2023-11-22 0:00:00,Gujarat,111.91,127.65,787.91,3626.03
2023-11-22 0:00:00,Tamil Nadu,108.19,129.53,802.44,4052.79
2023-11-22 0:00:00,Karnataka,108.8,130.18,810.44,3935.81
2023-11-22 0:00:00,Rajasthan,108.97,130.75,781.24,4200.54
2023-11-23 0:00:00,Maharashtra,110.56,128.16,765.49,3488.73
2023-11-23 0:00:00,Gujarat,110.12,129.88,848.34,3751.55
2023-11-23 0:00:00,Tamil Nadu,108.6,131.42,822.7,3663.56
2023-11-23 0:00:00,Karnataka,111.57,132.89,799.6,4391.89
2023-11-23 0:00:00,Rajasthan,111.82,132.14,751.19,3749.82
2023-11-24 0:00:00,Maharashtra,111.03,131.33,772.9,4571.18
2023-11-24 0:00:00,Gujarat,111.81,128.62,795.47,4492.29
2023-11-24 0:00:00,Tamil Nadu,110.84,128.44,775.07,3943.63
2023-11-24 0:00:00,Karnataka,109.51,130.54,791.9,4302.35
2023-11-24 0:00:00,Rajasthan,111.56,128.6,783.05,4448.14
2023-11-25 0:00:00,Maharashtra,108.83,130.3,839.72,4398.77
2023-11-25 0:00:00,Gujarat,110.28,128.11,794.84,4574.26
2023-11-25 0:00:00,Tamil Nadu,111.9,129.47,808.65,4361.84
2023-11-25 0:00:00,Karnataka,111.58,132.2,795.37,3784.61
2023-11-25 0:00:00,Rajasthan,109.12,129.9,808.79,3712.33
2023-11-26 0:00:00,Maharashtra,109.68,129.3,779.55,3756.56
2023-11-26 0:00:00,Gujarat,110.56,129.67,814.05,4015.1
2023-11-26 0:00:00,Tamil Nadu,108.31,131.17,802.85,4018.88
2023-11-26 0:00:00,Karnataka,110.31,127.06,765.65,3758.6
2023-11-26 0:00:00,Rajasthan,110.34,130.27,845.98,4345.52
2023-11-27 0:00:00,Maharashtra,109.59,132.03,848.22,3868.2
2023-11-27 0:00:00,Gujarat,110.51,130.94,834.59,3763.06
2023-11-27 0:00:00,Tamil Nadu,109.83,128.96,848,4199.39
2023-11-27 0:00:00,Karnataka,109.89,127.48,839.98,4078.55
2023-11-27 0:00:00,Rajasthan,111.55,127.3,817.18,3872.13
2023-11-28 0:00:00,Maharashtra,110.41,128.83,816.13,3973.22
2023-11-28 0:00:00,Gujarat,108.64,132.35,822.96,3439.47
2023-11-28 0:00:00,Tamil Nadu,110.48,128.38,843.6,4202.38
2023-11-28 0:00:00,Karnataka,111.12,131.25,780.56,3907.6
2023-11-28 0:00:00,Rajasthan,108.15,132.08,834.99,3952.28
2023-11-29 0:00:00,Maharashtra,108.45,130.04,766.35,4309.01
2023-11-29 0:00:00,Gujarat,110.44,128.82,807.99,4270.33
2023-11-29 0:00:00,Tamil Nadu,108.54,130.57,774.03,3824.57
2023-11-29 0:00:00,Karnataka,109.07,132.15,821.93,4352.77
2023-11-29 0:00:00,Rajasthan,110.15,130.11,796.11,4177.84
2023-11-30 0:00:00,Maharashtra,110.93,130.5,762.68,4567.28
2023-11-30 0:00:00,Gujarat,110.31,127.25,838.04,4126.61
2023-11-30 0:00:00,Tamil Nadu,108.22,131.07,815.46,3856.07
2023-11-30 0:00:00,Karnataka,110.71,131.09,846.2,4306.44
2023-11-30 0:00:00,Rajasthan,109.76,128.8,843.04,3528.95
2023-12-01 0:00:00,Maharashtra,110.78,132.01,804.59,3556.56
2023-12-01 0:00:00,Gujarat,109.61,128.4,798.41,4465.05
2023-12-01 0:00:00,Tamil Nadu,109.13,131.24,753.02,3838.82
2023-12-01 0:00:00,Karnataka,107.97,130.77,833.64,4009.76
2023-12-01 0:00:00,Rajasthan,110.54,131.05,784.34,4047.06
2023-12-02 0:00:00,Maharashtra,108.32,128.1,833.12,3412.5
2023-12-02 0:00:00,Gujarat,108.43,129.31,757.16,4212.72
2023-12-02 0:00:00,Tamil Nadu,109.02,129.33,755.24,3822.95
2023-12-02 0:00:00,Karnataka,110.41,132.62,824.16,4508.29
2023-12-02 0:00:00,Rajasthan,108.41,127.75,762.06,3536.11
2023-12-03 0:00:00,Maharashtra,109.58,130.95,826.66,3978.11
2023-12-03 0:00:00,Gujarat,108.35,128.91,799.3,3586.22
2023-12-03 0:00:00,Tamil Nadu,110.36,131.92,828.08,4253.71
2023-12-03 0:00:00,Karnataka,110.02,127.3,790.43,3429.29
2023-12-03 0:00:00,Rajasthan,108.6,127.99,803.51,3628.98
2023-12-04 0:00:00,Maharashtra,108.98,127.91,781.05,3754.4
2023-12-04 0:00:00,Gujarat,109.01,130.94,841.04,3689.01
2023-12-04 0:00:00,Tamil Nadu,110.28,131.54,776.88,4173.9
2023-12-04 0:00:00,Karnataka,111.56,130.75,750.89,3912.54
2023-12-04 0:00:00,Rajasthan,111.51,127.16,779.04,3827.99
2023-12-05 0:00:00,Maharashtra,109.4,127.54,763.87,3929.9
2023-12-05 0:00:00,Gujarat,108.11,126.9,807.95,4405.98
2023-12-05 0:00:00,Tamil Nadu,111.74,127.87,819.73,4380.24
2023-12-05 0:00:00,Karnataka,110.18,130.15,755.65,3914.09
2023-12-05 0:00:00,Rajasthan,110.48,127.53,760.88,3657.2
2023-12-06 0:00:00,Maharashtra,109.61,130.15,771.92,3738.52
2023-12-06 0:00:00,Gujarat,109.86,131.7,815.49,4517.89
2023-12-06 0:00:00,Tamil Nadu,109.72,131.65,793.09,3415.22
2023-12-06 0:00:00,Karnataka,108.13,129.97,837.32,4465.09
2023-12-06 0:00:00,Rajasthan,111.5,126.72,848.09,4554.43
2023-12-07 0:00:00,Maharashtra,109.9,130.27,788.51,4548.26
2023-12-07 0:00:00,Gujarat,109.45,126.49,764.65,3527.9
2023-12-07 0:00:00,Tamil Nadu,109.19,132.31,843.89,4314.78
2023-12-07 0:00:00,Karnataka,109.74,127.45,811.68,3895.13
2023-12-07 0:00:00,Rajasthan,108.96,130.39,755.86,3755.49
2023-12-08 0:00:00,Maharashtra,111.04,128.98,828.91,3704.62
2023-12-08 0:00:00,Gujarat,107.98,130.84,845.57,3577.33
2023-12-08 0:00:00,Tamil Nadu,108.93,131.38,750.32,3880.36
2023-12-08 0:00:00,Karnataka,110.98,131.47,763.22,3449.9
2023-12-08 0:00:00,Rajasthan,109.53,128.11,826.34,4459.98
2023-12-09 0:00:00,Maharashtra,111.84,130.03,841.13,3626.82
2023-12-09 0:00:00,Gujarat,107.91,126.39,768.77,4359.38
2023-12-09 0:00:00,Tamil Nadu,109.46,131.47,821.63,4335.85
2023-12-09 0:00:00,Karnataka,111.32,130.56,808.78,4590.62
2023-12-09 0:00:00,Rajasthan,108.53,132.17,822.38,4403.03
2023-12-10 0:00:00,Maharashtra,108.53,128.42,836.91,4184.29
2023-12-10 0:00:00,Gujarat,108.66,128.6,823.66,3458.41
2023-12-10 0:00:00,Tamil Nadu,111.51,127.47,783.05,3995.33
2023-12-10 0:00:00,Karnataka,110.12,130.48,781.99,3674.35
2023-12-10 0:00:00,Rajasthan,109.01,132.18,756.32,4149.02
2023-12-11 0:00:00,Maharashtra,110.92,130.77,753.41,4037.4
2023-12-11 0:00:00,Gujarat,110.84,127.75,783.55,4579.6
2023-12-11 0:00:00,Tamil Nadu,110.17,126.15,753.35,4236.73
2023-12-11 0:00:00,Karnataka,108.07,129.96,845.21,4591.6
2023-12-11 0:00:00,Rajasthan,109.98,129.64,752.22,4516.13
2023-12-12 0:00:00,Maharashtra,109.77,128.25,822.78,3473.56
2023-12-12 0:00:00,Gujarat,108.12,128.97,782.5,4047.99
2023-12-12 0:00:00,Tamil Nadu,109.88,131.85,789.53,3661.91
2023-12-12 0:00:00,Karnataka,110.22,129.18,772.53,3634.26
2023-12-12 0:00:00,Rajasthan,109.35,130.56,752.7,4524.96
2023-12-13 0:00:00,Maharashtra,110.96,130.04,759.28,3638.63
2023-12-13 0:00:00,Gujarat,110.63,128.36,838.92,3588.52
2023-12-13 0:00:00,Tamil Nadu,110.11,131.5,815.66,4015.6
2023-12-13 0:00:00,Karnataka,110.17,128.32,838.13,3591.86
2023-12-13 0:00:00,Rajasthan,109.56,128.06,783.53,4303.24
2023-12-14 0:00:00,Maharashtra,108.99,131.27,805.83,4465.13
2023-12-14 0:00:00,Gujarat,108.31,129.81,819.95,3616.51
2023-12-14 0:00:00,Tamil Nadu,108.06,130.74,767.4,3898.78
2023-12-14 0:00:00,Karnataka,109.24,127.77,805.02,4335.33
2023-12-14 0:00:00,Rajasthan,108.25,128.86,844.05,4242.93
2023-12-15 0:00:00,Maharashtra,108.65,131.85,777.62,4582.1
2023-12-15 0:00:00,Gujarat,111.28,126.3,831.31,4208.88
2023-12-15 0:00:00,Tamil Nadu,108.07,126.09,831.39,4096.63
2023-12-15 0:00:00,Karnataka,111.48,130.29,803.08,4046.14
2023-12-15 0:00:00,Rajasthan,109.59,126.76,817.3,3902.05
2023-12-16 0:00:00,Maharashtra,110.98,128.46,755.12,4528.59
2023-12-16 0:00:00,Gujarat,110.18,127.31,784.74,4598.74
2023-12-16 0:00:00,Tamil Nadu,111.32,130.47,836.42,4570.7
2023-12-16 0:00:00,Karnataka,108.98,129.8,823.18,3759.63
2023-12-16 0:00:00,Rajasthan,110.74,126.31,756.62,3752.71
2023-12-17 0:00:00,Maharashtra,108.22,126.18,807.97,4014.02
2023-12-17 0:00:00,Gujarat,108.74,128.27,843.19,4316.1
2023-12-17 0:00:00,Tamil Nadu,110.26,128.36,804.48,3635.22
2023-12-17 0:00:00,Karnataka,109.77,128.79,806.43,3769.06
2023-12-17 0:00:00,Rajasthan,108.48,127.71,826.4,4165.64
2023-12-18 0:00:00,Maharashtra,109.63,125.93,791.49,4448.23
2023-12-18 0:00:00,Gujarat,111.01,127.02,782.5,3607.31
2023-12-18 0:00:00,Tamil Nadu,109.04,127.18,819.3,3717.18
2023-12-18 0:00:00,Karnataka,109.27,127.55,766.92,3714.73
2023-12-18 0:00:00,Rajasthan,109.91,129.02,759.54,4148.19
2023-12-19 0:00:00,Maharashtra,108.48,131.24,798.71,4174.97
2023-12-19 0:00:00,Gujarat,107.97,129.93,785.97,4388.67
2023-12-19 0:00:00,Tamil Nadu,108.1,128,788.96,3690.85
2023-12-19 0:00:00,Karnataka,109.92,128.94,810.86,3913.22
2023-12-19 0:00:00,Rajasthan,108.38,130.78,757.62,4248.06
2023-12-20 0:00:00,Maharashtra,109.69,127.5,837.5,3566.6
2023-12-20 0:00:00,Gujarat,108.94,130.14,811.79,4146.13
2023-12-20 0:00:00,Tamil Nadu,110.42,126.76,803.6,4435.88
2023-12-20 0:00:00,Karnataka,110.4,125.86,826.83,4379.99
2023-12-20 0:00:00,Rajasthan,109.64,129.12,763.27,3683.46
2023-12-21 0:00:00,Maharashtra,108.08,131.45,750.76,3696.87
2023-12-21 0:00:00,Gujarat,108.98,128.04,819.73,3521.33
2023-12-21 0:00:00,Tamil Nadu,109.1,131.21,801.28,4289.08
2023-12-21 0:00:00,Karnataka,111.77,128.18,797.17,3427.9
2023-12-21 0:00:00,Rajasthan,110.41,130.47,835.64,3669.91
2023-12-22 0:00:00,Maharashtra,108.06,130.7,847.99,3682.46
2023-12-22 0:00:00,Gujarat,109.38,126.48,804.92,4231.61
2023-12-22 0:00:00,Tamil Nadu,111.09,130,770.99,4594.52
2023-12-22 0:00:00,Karnataka,109.4,127.66,841.85,3476.21
2023-12-22 0:00:00,Rajasthan,108.12,128.66,830.12,3795.19
2023-12-23 0:00:00,Maharashtra,109.13,128.81,755.17,3755.64
2023-12-23 0:00:00,Gujarat,109.12,129.78,774.85,3823.92
2023-12-23 0:00:00,Tamil Nadu,110.41,125.76,765.42,3665.19
2023-12-23 0:00:00,Karnataka,108.89,127.05,799.25,4021.96
2023-12-23 0:00:00,Rajasthan,111.62,130.48,827.96,3759.64
2023-12-24 0:00:00,Maharashtra,111.75,126.85,793.14,3793.86
2023-12-24 0:00:00,Gujarat,110.25,127.34,837.75,3981.78
2023-12-24 0:00:00,Tamil Nadu,111.65,126.99,788.29,4297.05
2023-12-24 0:00:00,Karnataka,110.34,127.38,769.03,4375.12
2023-12-24 0:00:00,Rajasthan,109.61,127.24,836.63,3488.35
2023-12-25 0:00:00,Maharashtra,111.33,129.01,827.57,3448.2
2023-12-25 0:00:00,Gujarat,109.02,127.48,782.15,3473.7
2023-12-25 0:00:00,Tamil Nadu,108.41,128.08,822.73,3808.4
2023-12-25 0:00:00,Karnataka,111.13,125.81,849.04,4389.87
2023-12-25 0:00:00,Rajasthan,109.93,127.66,822.81,4085.29
2023-12-26 0:00:00,Maharashtra,107.75,131.05,824.39,3594.42
2023-12-26 0:00:00,Gujarat,110.29,130.17,789.98,4448.38
2023-12-26 0:00:00,Tamil Nadu,110.37,125.35,829.48,4040.18
2023-12-26 0:00:00,Karnataka,108.19,126.49,826.07,3741.52
2023-12-26 0:00:00,Rajasthan,110.46,127.36,792.82,3696.5
2023-12-27 0:00:00,Maharashtra,110.89,126.59,801.52,3965.11
2023-12-27 0:00:00,Gujarat,108.99,128.38,808.95,3714.63
2023-12-27 0:00:00,Tamil Nadu,111.54,125.89,776.44,3474.75
2023-12-27 0:00:00,Karnataka,108.03,130.51,840.39,4103.57
2023-12-27 0:00:00,Rajasthan,109.06,126.59,825.36,4454.3
2023-12-28 0:00:00,Maharashtra,109.52,127.34,780.55,3749.6
2023-12-28 0:00:00,Gujarat,107.82,130.33,842.19,4431.9
2023-12-28 0:00:00,Tamil Nadu,108.23,126.98,845.7,3519.31
2023-12-28 0:00:00,Karnataka,111.58,127.73,810.91,4321.06
2023-12-28 0:00:00,Rajasthan,111.03,125.71,791.68,4450.25
2023-12-29 0:00:00,Maharashtra,109.22,126.15,767,3590.74
2023-12-29 0:00:00,Gujarat,110.57,125.17,846.07,4397.26
2023-12-29 0:00:00,Tamil Nadu,108.39,125.32,843.15,3857.74
2023-12-29 0:00:00,Karnataka,108.1,129.65,791.08,4426.45
2023-12-29 0:00:00,Rajasthan,111.4,126.66,780.18,4567.09
2023-12-30 0:00:00,Maharashtra,110.61,129.37,828.01,3906.78
2023-12-30 0:00:00,Gujarat,109.98,130.89,750.59,4465.97
2023-12-30 0:00:00,Tamil Nadu,108.91,128.53,846.8,4392.18
2023-12-30 0:00:00,Karnataka,110.21,130.87,753.59,3433.16
2023-12-30 0:00:00,Rajasthan,109.49,130.1,758.59,3596.45
2023-12-31 0:00:00,Maharashtra,111.12,130.07,794.51,3498.96
2023-12-31 0:00:00,Gujarat,107.96,128.65,782.65,3950.87
2023-12-31 0:00:00,Tamil Nadu,110.29,125.56,763.01,4455.08
2023-12-31 0:00:00,Karnataka,108.65,129.68,756,3486.57
2023-12-31 0:00:00,Rajasthan,110.52,129.29,806.55,4164.77
2024-01-01 0:00:00,Maharashtra,110.42,125.69,788.85,3734.01
2024-01-01 0:00:00,Gujarat,109.71,126.49,795.2,4180.22
2024-01-01 0:00:00,Tamil Nadu,109.94,125.6,767.4,3859.83
2024-01-01 0:00:00,Karnataka,110.93,127.86,768.57,4146.67
2024-01-01 0:00:00,Rajasthan,108,127.41,786.84,4437.02
2024-01-02 0:00:00,Maharashtra,110.96,125.43,760.08,3742.78
2024-01-02 0:00:00,Gujarat,111.07,129.85,809.95,4434.14
2024-01-02 0:00:00,Tamil Nadu,111.02,125.49,825.66,3424.28
2024-01-02 0:00:00,Karnataka,109.52,127.91,774.35,4125.33
2024-01-02 0:00:00,Rajasthan,111.04,129.08,752.82,3947.62
2024-01-03 0:00:00,Maharashtra,111.49,130.05,757.48,4295.14
2024-01-03 0:00:00,Gujarat,109.48,127.06,849.97,3828.75
2024-01-03 0:00:00,Tamil Nadu,111.45,128.56,806.82,3710.04
2024-01-03 0:00:00,Karnataka,111.07,128.79,750.79,3953.48
2024-01-03 0:00:00,Rajasthan,107.82,128.93,760.1,4404.71
2024-01-04 0:00:00,Maharashtra,111.05,124.64,762.33,3974.18
2024-01-04 0:00:00,Gujarat,109.86,128.18,830.56,3459.04
2024-01-04 0:00:00,Tamil Nadu,110.56,124.68,841.96,3608.97
2024-01-04 0:00:00,Karnataka,109.26,125.31,803.29,3652.7
2024-01-04 0:00:00,Rajasthan,111.36,130.28,782.42,4296.22
2024-01-05 0:00:00,Maharashtra,109.91,126.94,797.75,3501.15
2024-01-05 0:00:00,Gujarat,108.75,129.72,778.93,3692.46
2024-01-05 0:00:00,Tamil Nadu,109.69,129.52,830.47,3718.22
2024-01-05 0:00:00,Karnataka,110.75,128.51,772.1,3678.94
2024-01-05 0:00:00,Rajasthan,108.44,129.66,823.25,3421.34
2024-01-06 0:00:00,Maharashtra,110.87,130.1,823.94,4327.19
2024-01-06 0:00:00,Gujarat,111.2,125.64,789.35,3443.88
2024-01-06 0:00:00,Tamil Nadu,111.01,128.9,775.59,4233
2024-01-06 0:00:00,Karnataka,107.81,126.08,827.29,3684.93
2024-01-06 0:00:00,Rajasthan,110.86,128.83,793.94,3504.96
2024-01-07 0:00:00,Maharashtra,110.61,125.31,750.43,4401.23
2024-01-07 0:00:00,Gujarat,110.11,124.53,755.56,4502.1
2024-01-07 0:00:00,Tamil Nadu,109.9,126.52,802.59,3671.59
2024-01-07 0:00:00,Karnataka,111.37,125.84,836.25,4390.87
2024-01-07 0:00:00,Rajasthan,111.31,128.23,836.78,4202.2
2024-01-08 0:00:00,Maharashtra,108.99,125.03,843.19,4105.43
2024-01-08 0:00:00,Gujarat,109.49,130.13,801.49,3656.57
2024-01-08 0:00:00,Tamil Nadu,109.43,125.4,843.53,3757.55
2024-01-08 0:00:00,Karnataka,110.88,126.24,757.97,4276.76
2024-01-08 0:00:00,Rajasthan,109.94,128.64,822.63,4394.29
2024-01-09 0:00:00,Maharashtra,110.63,125.7,823.63,4512.08
2024-01-09 0:00:00,Gujarat,111.5,125.48,809.07,3991.29
2024-01-09 0:00:00,Tamil Nadu,108.75,130.01,757.18,3719.53
2024-01-09 0:00:00,Karnataka,109.85,124.87,786.63,4419.44
2024-01-09 0:00:00,Rajasthan,108.83,124.59,762.37,3535.12
2024-01-10 0:00:00,Maharashtra,110.07,126.51,790.58,4280.32
2024-01-10 0:00:00,Gujarat,108.95,128.13,841.62,3947.84
2024-01-10 0:00:00,Tamil Nadu,109.54,124.65,799.94,3437.97
2024-01-10 0:00:00,Karnataka,111.38,130.16,771.53,4003.97
2024-01-10 0:00:00,Rajasthan,109.08,130.14,753.88,4481.83
2024-01-11 0:00:00,Maharashtra,109.74,126.15,823.06,4131.48
2024-01-11 0:00:00,Gujarat,109.61,125.25,827.1,4191.62
2024-01-11 0:00:00,Tamil Nadu,107.91,128.77,845.38,4356.63
2024-01-11 0:00:00,Karnataka,109.23,129.1,760.51,4295.9
