Date,State,Peak_Load_MW,Base_Load_MW,Industrial_%,Residential_%,EV_Load_MW,Temperature,Demand_Growth_%
2023-11-17 0:00:00,Maharashtra,9544.4,6681.08,47,48,313.28,16,56.64
2023-11-17 0:00:00,Gujarat,7823,5476.1,36,53,313.28,40,56.64
2023-11-17 0:00:00,Tamil Nadu,8767.2,6137.04,47,60,313.28,17,56.64
2023-11-17 0:00:00,Karnataka,6980.8,4886.56,39,52,313.28,19,56.64
2023-11-17 0:00:00,Rajasthan,6139.6,4297.72,40,49,313.28,26,56.64
2023-11-18 0:00:00,Maharashtra,9436.8,6605.76,42,52,313.36,35,56.68
2023-11-18 0:00:00,Gujarat,7715,5400.5,46,40,313.36,18,56.68
2023-11-18 0:00:00,Tamil Nadu,8762.4,6133.68,46,42,313.36,40,56.68
2023-11-18 0:00:00,Karnataka,6875.6,4812.92,35,53,313.36,38,56.68
2023-11-18 0:00:00,Rajasthan,6341.2,4438.84,48,41,313.36,38,56.68
2023-11-19 0:00:00,Maharashtra,9445.2,6611.64,45,42,313.44,16,56.72
2023-11-19 0:00:00,Gujarat,7792,5454.4,38,58,313.44,38,56.72
2023-11-19 0:00:00,Tamil Nadu,8493.6,5945.52,37,46,313.44,15,56.72
2023-11-19 0:00:00,Karnataka,7027.4,4919.18,49,57,313.44,41,56.72
2023-11-19 0:00:00,Rajasthan,6439.8,4507.86,38,58,313.44,23,56.72
2023-11-20 0:00:00,Maharashtra,9612.6,6728.82,42,57,313.52,19,56.76
2023-11-20 0:00:00,Gujarat,7921,5544.7,42,43,313.52,28,56.76
2023-11-20 0:00:00,Tamil Nadu,8431.8,5902.26,42,41,313.52,40,56.76
2023-11-20 0:00:00,Karnataka,6837.2,4786.04,40,47,313.52,26,56.76
2023-11-20 0:00:00,Rajasthan,6369.4,4458.58,46,50,313.52,35,56.76
2023-11-21 0:00:00,Maharashtra,9529,6670.3,39,56,313.6,26,56.8
2023-11-21 0:00:00,Gujarat,7735,5414.5,36,54,313.6,20,56.8
2023-11-21 0:00:00,Tamil Nadu,8568,5997.6,44,50,313.6,44,56.8
2023-11-21 0:00:00,Karnataka,6992,4894.4,41,42,313.6,17,56.8
2023-11-21 0:00:00,Rajasthan,6293,4405.1,46,52,313.6,22,56.8
2023-11-22 0:00:00,Maharashtra,9489.4,6642.58,49,55,313.68,45,56.84
2023-11-22 0:00:00,Gujarat,8008,5605.6,40,40,313.68,41,56.84
2023-11-22 0:00:00,Tamil Nadu,8834.2,6183.94,45,53,313.68,24,56.84
2023-11-22 0:00:00,Karnataka,7174.8,5022.36,37,56,313.68,21,56.84
2023-11-22 0:00:00,Rajasthan,6467.6,4527.32,43,48,313.68,22,56.84
2023-11-23 0:00:00,Maharashtra,9573.8,6701.66,44,57,313.76,27,56.88
2023-11-23 0:00:00,Gujarat,7685,5379.5,35,43,313.76,28,56.88
2023-11-23 0:00:00,Tamil Nadu,8432.4,5902.68,38,58,313.76,41,56.88
2023-11-23 0:00:00,Karnataka,7139.6,4997.72,50,60,313.76,41,56.88
2023-11-23 0:00:00,Rajasthan,6201.2,4340.84,44,60,313.76,24,56.88
2023-11-24 0:00:00,Maharashtra,9270.2,6489.14,36,44,313.84,44,56.92
2023-11-24 0:00:00,Gujarat,7742,5419.4,36,59,313.84,30,56.92
2023-11-24 0:00:00,Tamil Nadu,8600.6,6020.42,45,48,313.84,42,56.92
2023-11-24 0:00:00,Karnataka,7285.4,5099.78,46,55,313.84,38,56.92
2023-11-24 0:00:00,Rajasthan,6053.8,4237.66,45,52,313.84,43,56.92
2023-11-25 0:00:00,Maharashtra,9167.6,6417.32,39,57,313.92,39,56.96
2023-11-25 0:00:00,Gujarat,7775,5442.5,36,49,313.92,24,56.96
2023-11-25 0:00:00,Tamil Nadu,8567.8,5997.46,35,56,313.92,37,56.96
2023-11-25 0:00:00,Karnataka,6894.2,4825.94,41,42,313.92,22,56.96
2023-11-25 0:00:00,Rajasthan,6469.4,4528.58,39,45,313.92,29,56.96
2023-11-26 0:00:00,Maharashtra,9491,6643.7,36,53,314,37,57
2023-11-26 0:00:00,Gujarat,7628,5339.6,42,53,314,45,57
2023-11-26 0:00:00,Tamil Nadu,8858,6200.6,38,46,314,44,57
2023-11-26 0:00:00,Karnataka,7063,4944.1,44,58,314,26,57
2023-11-26 0:00:00,Rajasthan,6048,4233.6,44,49,314,29,57
2023-11-27 0:00:00,Maharashtra,9615.4,6730.78,45,54,314.08,20,57.04
2023-11-27 0:00:00,Gujarat,7814,5469.8,46,53,314.08,44,57.04
2023-11-27 0:00:00,Tamil Nadu,8689.2,6082.44,41,58,314.08,32,57.04
2023-11-27 0:00:00,Karnataka,6839.8,4787.86,41,45,314.08,22,57.04
2023-11-27 0:00:00,Rajasthan,6118.6,4283.02,42,57,314.08,30,57.04
2023-11-28 0:00:00,Maharashtra,9187.8,6431.46,47,42,314.16,33,57.08
2023-11-28 0:00:00,Gujarat,8047,5632.9,42,55,314.16,30,57.08
2023-11-28 0:00:00,Tamil Nadu,8435.4,5904.78,45,55,314.16,20,57.08
2023-11-28 0:00:00,Karnataka,7211.6,5048.12,48,51,314.16,21,57.08
2023-11-28 0:00:00,Rajasthan,6304.2,4412.94,39,51,314.16,41,57.08
2023-11-29 0:00:00,Maharashtra,9629.2,6740.44,42,56,314.24,33,57.12
2023-11-29 0:00:00,Gujarat,7643,5350.1,36,43,314.24,42,57.12
2023-11-29 0:00:00,Tamil Nadu,8857.6,6200.32,40,44,314.24,43,57.12
2023-11-29 0:00:00,Karnataka,7206.4,5044.48,48,57,314.24,34,57.12
2023-11-29 0:00:00,Rajasthan,6337.8,4436.46,39,45,314.24,39,57.12
2023-11-30 0:00:00,Maharashtra,9262.6,6483.82,50,60,314.32,36,57.16
2023-11-30 0:00:00,Gujarat,7918,5542.6,41,48,314.32,26,57.16
2023-11-30 0:00:00,Tamil Nadu,8488.8,5942.16,49,59,314.32,15,57.16
2023-11-30 0:00:00,Karnataka,7307.2,5115.04,49,45,314.32,27,57.16
2023-11-30 0:00:00,Rajasthan,6436.4,4505.48,36,52,314.32,27,57.16
2023-12-01 0:00:00,Maharashtra,8697.8,6088.46,40,57,314.4,20,57.2
2023-12-01 0:00:00,Gujarat,7187,5030.9,43,54,314.4,40,57.2
2023-12-01 0:00:00,Tamil Nadu,7945.4,5561.78,40,59,314.4,27,57.2
2023-12-01 0:00:00,Karnataka,6417.6,4492.32,42,50,314.4,38,57.2
2023-12-01 0:00:00,Rajasthan,5828.2,4079.74,42,42,314.4,44,57.2
2023-12-02 0:00:00,Maharashtra,8596.96,6017.87,36,58,314.48,38,57.24
2023-12-02 0:00:00,Gujarat,6906.8,4834.76,42,58,314.48,16,57.24
2023-12-02 0:00:00,Tamil Nadu,7890.38,5523.27,43,41,314.48,23,57.24
2023-12-02 0:00:00,Karnataka,6428.22,4499.75,42,57,314.48,42,57.24
2023-12-02 0:00:00,Rajasthan,5463.64,3824.55,38,51,314.48,39,57.24
2023-12-03 0:00:00,Maharashtra,8679.12,6075.38,35,44,314.56,39,57.28
2023-12-03 0:00:00,Gujarat,6842.6,4789.82,49,55,314.56,17,57.28
2023-12-03 0:00:00,Tamil Nadu,7777.36,5444.15,49,60,314.56,36,57.28
2023-12-03 0:00:00,Karnataka,6304.84,4413.39,35,43,314.56,20,57.28
2023-12-03 0:00:00,Rajasthan,5675.08,3972.56,49,50,314.56,22,57.28
2023-12-04 0:00:00,Maharashtra,8411.28,5887.9,40,50,314.64,35,57.32
2023-12-04 0:00:00,Gujarat,6977.4,4884.18,46,40,314.64,17,57.32
2023-12-04 0:00:00,Tamil Nadu,7944.34,5561.04,46,46,314.64,36,57.32
2023-12-04 0:00:00,Karnataka,6234.46,4364.12,49,60,314.64,39,57.32
2023-12-04 0:00:00,Rajasthan,5551.52,3886.06,43,40,314.64,22,57.32
2023-12-05 0:00:00,Maharashtra,8729.44,6110.61,42,49,314.72,23,57.36
2023-12-05 0:00:00,Gujarat,7064.2,4944.94,48,50,314.72,40,57.36
2023-12-05 0:00:00,Tamil Nadu,7914.32,5540.02,37,41,314.72,15,57.36
2023-12-05 0:00:00,Karnataka,6343.08,4440.16,36,53,314.72,42,57.36
2023-12-05 0:00:00,Rajasthan,5461.96,3823.37,37,50,314.72,31,57.36
2023-12-06 0:00:00,Maharashtra,8658.6,6061.02,48,43,314.8,45,57.4
2023-12-06 0:00:00,Gujarat,7173,5021.1,40,40,314.8,23,57.4
2023-12-06 0:00:00,Tamil Nadu,7906.3,5534.41,37,50,314.8,43,57.4
2023-12-06 0:00:00,Karnataka,6332.7,4432.89,48,54,314.8,30,57.4
2023-12-06 0:00:00,Rajasthan,5838.4,4086.88,46,48,314.8,22,57.4
2023-12-07 0:00:00,Maharashtra,8674.76,6072.33,38,51,314.88,40,57.44
2023-12-07 0:00:00,Gujarat,6855.8,4799.06,37,59,314.88,34,57.44
2023-12-07 0:00:00,Tamil Nadu,7590.28,5313.2,42,48,314.88,37,57.44
2023-12-07 0:00:00,Karnataka,6460.32,4522.22,50,53,314.88,19,57.44
2023-12-07 0:00:00,Rajasthan,5728.84,4010.19,41,55,314.88,18,57.44
2023-12-08 0:00:00,Maharashtra,8464.92,5925.44,41,58,314.96,18,57.48
2023-12-08 0:00:00,Gujarat,6935.6,4854.92,43,40,314.96,37,57.48
2023-12-08 0:00:00,Tamil Nadu,8037.26,5626.08,42,45,314.96,43,57.48
2023-12-08 0:00:00,Karnataka,6165.94,4316.16,47,57,314.96,28,57.48
2023-12-08 0:00:00,Rajasthan,5752.28,4026.6,41,52,314.96,44,57.48
2023-12-09 0:00:00,Maharashtra,8311.08,5817.76,38,56,315.04,45,57.52
2023-12-09 0:00:00,Gujarat,6992.4,4894.68,42,53,315.04,35,57.52
2023-12-09 0:00:00,Tamil Nadu,7647.24,5353.07,50,51,315.04,27,57.52
2023-12-09 0:00:00,Karnataka,6489.56,4542.69,46,40,315.04,26,57.52
2023-12-09 0:00:00,Rajasthan,5606.72,3924.7,46,53,315.04,30,57.52
2023-12-10 0:00:00,Maharashtra,8575.24,6002.67,43,49,315.12,26,57.56
2023-12-10 0:00:00,Gujarat,7006.2,4904.34,46,55,315.12,33,57.56
2023-12-10 0:00:00,Tamil Nadu,7785.22,5449.65,37,58,315.12,30,57.56
2023-12-10 0:00:00,Karnataka,6175.18,4322.63,45,48,315.12,17,57.56
2023-12-10 0:00:00,Rajasthan,5599.16,3919.41,47,53,315.12,28,57.56
2023-12-11 0:00:00,Maharashtra,8419.4,5893.58,49,48,315.2,27,57.6
2023-12-11 0:00:00,Gujarat,6925,4847.5,48,53,315.2,42,57.6
2023-12-11 0:00:00,Tamil Nadu,7641.2,5348.84,48,41,315.2,27,57.6
2023-12-11 0:00:00,Karnataka,6499.8,4549.86,38,52,315.2,26,57.6
2023-12-11 0:00:00,Rajasthan,5880.6,4116.42,49,52,315.2,15,57.6
2023-12-12 0:00:00,Maharashtra,8279.56,5795.69,45,44,315.28,15,57.64
2023-12-12 0:00:00,Gujarat,6980.8,4886.56,39,57,315.28,44,57.64
2023-12-12 0:00:00,Tamil Nadu,7958.18,5570.73,39,57,315.28,37,57.64
2023-12-12 0:00:00,Karnataka,6216.42,4351.49,48,52,315.28,42,57.64
2023-12-12 0:00:00,Rajasthan,5674.04,3971.83,41,51,315.28,27,57.64
2023-12-13 0:00:00,Maharashtra,8312.72,5818.9,41,47,315.36,45,57.68
2023-12-13 0:00:00,Gujarat,7332.6,5132.82,46,52,315.36,41,57.68
2023-12-13 0:00:00,Tamil Nadu,7796.16,5457.31,50,50,315.36,45,57.68
2023-12-13 0:00:00,Karnataka,6360.04,4452.03,47,41,315.36,44,57.68
2023-12-13 0:00:00,Rajasthan,5463.48,3824.44,47,41,315.36,27,57.68
2023-12-14 0:00:00,Maharashtra,8320.88,5824.62,38,42,315.44,33,57.72
2023-12-14 0:00:00,Gujarat,7244.4,5071.08,36,44,315.44,24,57.72
2023-12-14 0:00:00,Tamil Nadu,7599.14,5319.4,37,44,315.44,41,57.72
2023-12-14 0:00:00,Karnataka,6276.66,4393.66,39,46,315.44,27,57.72
2023-12-14 0:00:00,Rajasthan,5690.92,3983.64,40,56,315.44,42,57.72
2023-12-15 0:00:00,Maharashtra,8503.04,5952.13,47,44,315.52,32,57.76
2023-12-15 0:00:00,Gujarat,7089.2,4962.44,35,42,315.52,44,57.76
2023-12-15 0:00:00,Tamil Nadu,8056.12,5639.28,42,50,315.52,20,57.76
2023-12-15 0:00:00,Karnataka,6418.28,4492.8,39,48,315.52,37,57.76
2023-12-15 0:00:00,Rajasthan,5736.36,4015.45,49,59,315.52,33,57.76
2023-12-16 0:00:00,Maharashtra,8638.2,6046.74,37,57,315.6,32,57.8
2023-12-16 0:00:00,Gujarat,6982,4887.4,41,40,315.6,15,57.8
2023-12-16 0:00:00,Tamil Nadu,7762.1,5433.47,42,55,315.6,43,57.8
2023-12-16 0:00:00,Karnataka,6640.9,4648.63,37,49,315.6,31,57.8
2023-12-16 0:00:00,Rajasthan,5730.8,4011.56,48,47,315.6,18,57.8
2023-12-17 0:00:00,Maharashtra,8701.36,6090.95,42,57,315.68,24,57.84
2023-12-17 0:00:00,Gujarat,7222.8,5055.96,50,55,315.68,22,57.84
2023-12-17 0:00:00,Tamil Nadu,7604.08,5322.86,48,52,315.68,37,57.84
2023-12-17 0:00:00,Karnataka,6271.52,4390.06,36,50,315.68,19,57.84
2023-12-17 0:00:00,Rajasthan,5535.24,3874.67,43,52,315.68,37,57.84
2023-12-18 0:00:00,Maharashtra,8413.52,5889.46,48,60,315.76,41,57.88
2023-12-18 0:00:00,Gujarat,7290.6,5103.42,45,44,315.76,34,57.88
2023-12-18 0:00:00,Tamil Nadu,7692.06,5384.44,50,48,315.76,25,57.88
2023-12-18 0:00:00,Karnataka,6551.14,4585.8,44,47,315.76,22,57.88
2023-12-18 0:00:00,Rajasthan,5688.68,3982.08,49,57,315.76,38,57.88
2023-12-19 0:00:00,Maharashtra,8457.68,5920.38,49,58,315.84,23,57.92
2023-12-19 0:00:00,Gujarat,7322.4,5125.68,37,51,315.84,45,57.92
2023-12-19 0:00:00,Tamil Nadu,7898.04,5528.63,37,59,315.84,30,57.92
2023-12-19 0:00:00,Karnataka,6624.76,4637.33,45,60,315.84,32,57.92
2023-12-19 0:00:00,Rajasthan,5898.12,4128.68,37,42,315.84,30,57.92
2023-12-20 0:00:00,Maharashtra,8718.84,6103.19,50,42,315.92,28,57.96
2023-12-20 0:00:00,Gujarat,7044.2,4930.94,41,47,315.92,19,57.96
2023-12-20 0:00:00,Tamil Nadu,7652.02,5356.41,46,51,315.92,39,57.96
2023-12-20 0:00:00,Karnataka,6333.38,4433.37,41,54,315.92,43,57.96
2023-12-20 0:00:00,Rajasthan,5662.56,3963.79,47,49,315.92,27,57.96
2023-12-21 0:00:00,Maharashtra,8327,5828.9,38,48,316,15,58
2023-12-21 0:00:00,Gujarat,7266,5086.2,43,50,316,27,58
2023-12-21 0:00:00,Tamil Nadu,7777,5443.9,38,44,316,16,58
2023-12-21 0:00:00,Karnataka,6170,4319,49,59,316,43,58
2023-12-21 0:00:00,Rajasthan,5775,4042.5,38,53,316,18,58
2023-12-22 0:00:00,Maharashtra,8355.16,5848.61,44,49,316.08,21,58.04
2023-12-22 0:00:00,Gujarat,7168.8,5018.16,46,44,316.08,39,58.04
2023-12-22 0:00:00,Tamil Nadu,8062.98,5644.09,44,57,316.08,17,58.04
2023-12-22 0:00:00,Karnataka,6625.62,4637.93,43,60,316.08,16,58.04
2023-12-22 0:00:00,Rajasthan,5937.44,4156.21,50,44,316.08,23,58.04
2023-12-23 0:00:00,Maharashtra,8455.32,5918.72,48,45,316.16,40,58.08
2023-12-23 0:00:00,Gujarat,7234.6,5064.22,42,45,316.16,42,58.08
2023-12-23 0:00:00,Tamil Nadu,7669.96,5368.97,47,42,316.16,26,58.08
2023-12-23 0:00:00,Karnataka,6343.24,4440.27,44,52,316.16,42,58.08
2023-12-23 0:00:00,Rajasthan,5503.88,3852.72,38,48,316.16,33,58.08
2023-12-24 0:00:00,Maharashtra,8351.48,5846.04,50,49,316.24,25,58.12
2023-12-24 0:00:00,Gujarat,7269.4,5088.58,47,49,316.24,41,58.12
2023-12-24 0:00:00,Tamil Nadu,7919.94,5543.96,50,47,316.24,42,58.12
2023-12-24 0:00:00,Karnataka,6650.86,4655.6,44,48,316.24,39,58.12
2023-12-24 0:00:00,Rajasthan,5456.32,3819.42,39,44,316.24,40,58.12
2023-12-25 0:00:00,Maharashtra,8616.64,6031.65,47,41,316.32,41,58.16
2023-12-25 0:00:00,Gujarat,7222.2,5055.54,48,45,316.32,41,58.16
2023-12-25 0:00:00,Tamil Nadu,7614.92,5330.44,42,55,316.32,43,58.16
2023-12-25 0:00:00,Karnataka,6459.48,4521.64,36,42,316.32,30,58.16
2023-12-25 0:00:00,Rajasthan,5556.76,3889.73,40,49,316.32,16,58.16
2023-12-26 0:00:00,Maharashtra,8447.8,5913.46,48,42,316.4,25,58.2
2023-12-26 0:00:00,Gujarat,7347,5142.9,35,44,316.4,28,58.2
2023-12-26 0:00:00,Tamil Nadu,7696.9,5387.83,45,58,316.4,18,58.2
2023-12-26 0:00:00,Karnataka,6593.1,4615.17,48,58,316.4,38,58.2
2023-12-26 0:00:00,Rajasthan,5489.2,3842.44,40,43,316.4,16,58.2
2023-12-27 0:00:00,Maharashtra,8489.96,5942.97,37,52,316.48,19,58.24
2023-12-27 0:00:00,Gujarat,7153.8,5007.66,49,51,316.48,16,58.24
2023-12-27 0:00:00,Tamil Nadu,7883.88,5518.72,43,58,316.48,17,58.24
2023-12-27 0:00:00,Karnataka,6611.72,4628.2,41,52,316.48,25,58.24
2023-12-27 0:00:00,Rajasthan,5549.64,3884.75,45,59,316.48,18,58.24
2023-12-28 0:00:00,Maharashtra,8671.12,6069.78,46,50,316.56,35,58.28
2023-12-28 0:00:00,Gujarat,7334.6,5134.22,50,55,316.56,35,58.28
2023-12-28 0:00:00,Tamil Nadu,8065.86,5646.1,47,48,316.56,22,58.28
2023-12-28 0:00:00,Karnataka,6316.34,4421.44,38,58,316.56,19,58.28
2023-12-28 0:00:00,Rajasthan,5472.08,3830.46,42,55,316.56,26,58.28
2023-12-29 0:00:00,Maharashtra,8640.28,6048.2,48,42,316.64,39,58.32
2023-12-29 0:00:00,Gujarat,7211.4,5047.98,39,49,316.64,29,58.32
2023-12-29 0:00:00,Tamil Nadu,7713.84,5399.69,42,50,316.64,27,58.32
2023-12-29 0:00:00,Karnataka,6314.96,4420.47,42,56,316.64,44,58.32
2023-12-29 0:00:00,Rajasthan,5684.52,3979.16,41,40,316.64,27,58.32
2023-12-30 0:00:00,Maharashtra,8472.44,5930.71,43,46,316.72,41,58.36
2023-12-30 0:00:00,Gujarat,7062.2,4943.54,47,45,316.72,42,58.36
2023-12-30 0:00:00,Tamil Nadu,7685.82,5380.07,37,40,316.72,16,58.36
2023-12-30 0:00:00,Karnataka,6186.58,4330.61,49,40,316.72,40,58.36
2023-12-30 0:00:00,Rajasthan,5678.96,3975.27,35,50,316.72,26,58.36
2023-12-31 0:00:00,Maharashtra,8563.6,5994.52,47,41,316.8,38,58.4
2023-12-31 0:00:00,Gujarat,7117,4981.9,44,59,316.8,44,58.4
2023-12-31 0:00:00,Tamil Nadu,7970.8,5579.56,37,56,316.8,19,58.4
2023-12-31 0:00:00,Karnataka,6338.2,4436.74,38,48,316.8,19,58.4
2023-12-31 0:00:00,Rajasthan,5785.4,4049.78,46,49,316.8,24,58.4
2024-01-01 0:00:00,Maharashtra,8459.76,5921.83,39,54,316.88,42,58.44
2024-01-01 0:00:00,Gujarat,7268.8,5088.16,48,58,316.88,38,58.44
2024-01-01 0:00:00,Tamil Nadu,7954.78,5568.35,37,55,316.88,37,58.44
2024-01-01 0:00:00,Karnataka,6455.82,4519.07,47,50,316.88,15,58.44
2024-01-01 0:00:00,Rajasthan,5612.84,3928.99,38,46,316.88,45,58.44
2024-01-02 0:00:00,Maharashtra,8673.92,6071.74,46,54,316.96,44,58.48
2024-01-02 0:00:00,Gujarat,7176.6,5023.62,46,47,316.96,33,58.48
2024-01-02 0:00:00,Tamil Nadu,8032.76,5622.93,41,50,316.96,35,58.48
2024-01-02 0:00:00,Karnataka,6237.44,4366.21,36,53,316.96,29,58.48
2024-01-02 0:00:00,Rajasthan,5838.28,4086.8,44,57,316.96,19,58.48
2024-01-03 0:00:00,Maharashtra,8380.08,5866.06,36,40,317.04,30,58.52
2024-01-03 0:00:00,Gujarat,6987.4,4891.18,36,56,317.04,36,58.52
2024-01-03 0:00:00,Tamil Nadu,8055.74,5639.02,46,49,317.04,42,58.52
2024-01-03 0:00:00,Karnataka,6653.06,4657.14,36,51,317.04,29,58.52
2024-01-03 0:00:00,Rajasthan,5564.72,3895.3,47,57,317.04,33,58.52
2024-01-04 0:00:00,Maharashtra,8649.24,6054.47,41,40,317.12,35,58.56
2024-01-04 0:00:00,Gujarat,6917.2,4842.04,50,55,317.12,29,58.56
2024-01-04 0:00:00,Tamil Nadu,7627.72,5339.4,44,41,317.12,40,58.56
2024-01-04 0:00:00,Karnataka,6199.68,4339.78,44,45,317.12,43,58.56
2024-01-04 0:00:00,Rajasthan,5791.16,4053.81,49,44,317.12,16,58.56
2024-01-05 0:00:00,Maharashtra,8615.4,6030.78,46,43,317.2,27,58.6
2024-01-05 0:00:00,Gujarat,6989,4892.3,46,44,317.2,36,58.6
2024-01-05 0:00:00,Tamil Nadu,8068.7,5648.09,39,40,317.2,32,58.6
2024-01-05 0:00:00,Karnataka,6455.3,4518.71,49,52,317.2,40,58.6
2024-01-05 0:00:00,Rajasthan,5762.6,4033.82,45,53,317.2,26,58.6
2024-01-06 0:00:00,Maharashtra,8700.56,6090.39,39,47,317.28,16,58.64
2024-01-06 0:00:00,Gujarat,7205.8,5044.06,50,47,317.28,23,58.64
2024-01-06 0:00:00,Tamil Nadu,7824.68,5477.28,40,49,317.28,39,58.64
2024-01-06 0:00:00,Karnataka,6550.92,4585.64,35,43,317.28,27,58.64
2024-01-06 0:00:00,Rajasthan,5688.04,3981.63,41,43,317.28,24,58.64
2024-01-07 0:00:00,Maharashtra,8486.72,5940.7,48,47,317.36,19,58.68
2024-01-07 0:00:00,Gujarat,7242.6,5069.82,36,41,317.36,21,58.68
2024-01-07 0:00:00,Tamil Nadu,7632.66,5342.86,46,60,317.36,25,58.68
2024-01-07 0:00:00,Karnataka,6507.54,4555.28,45,59,317.36,15,58.68
2024-01-07 0:00:00,Rajasthan,5655.48,3958.84,50,59,317.36,21,58.68
2024-01-08 0:00:00,Maharashtra,8376.88,5863.82,41,54,317.44,32,58.72
2024-01-08 0:00:00,Gujarat,7049.4,4934.58,44,51,317.44,17,58.72
2024-01-08 0:00:00,Tamil Nadu,7677.64,5374.35,46,40,317.44,24,58.72
2024-01-08 0:00:00,Karnataka,6564.16,4594.91,47,40,317.44,21,58.72
2024-01-08 0:00:00,Rajasthan,5801.92,4061.34,38,40,317.44,25,58.72
2024-01-09 0:00:00,Maharashtra,8510.04,5957.03,50,56,317.52,42,58.76
2024-01-09 0:00:00,Gujarat,7262.2,5083.54,47,46,317.52,35,58.76
2024-01-09 0:00:00,Tamil Nadu,8066.62,5646.63,36,49,317.52,39,58.76
2024-01-09 0:00:00,Karnataka,6641.78,4649.25,49,56,317.52,25,58.76
2024-01-09 0:00:00,Rajasthan,5750.36,4025.25,44,54,317.52,27,58.76
2024-01-10 0:00:00,Maharashtra,8709.2,6096.44,35,48,317.6,18,58.8
2024-01-10 0:00:00,Gujarat,7241,5068.7,49,54,317.6,25,58.8
2024-01-10 0:00:00,Tamil Nadu,7647.6,5353.32,49,57,317.6,41,58.8
2024-01-10 0:00:00,Karnataka,6448.4,4513.88,36,51,317.6,38,58.8
2024-01-10 0:00:00,Rajasthan,5714.8,4000.36,46,53,317.6,39,58.8
2024-01-11 0:00:00,Maharashtra,8426.36,5898.45,36,45,317.68,41,58.84
2024-01-11 0:00:00,Gujarat,7095.8,4967.06,43,59,317.68,22,58.84
2024-01-11 0:00:00,Tamil Nadu,7691.58,5384.11,39,43,317.68,41,58.84
2024-01-11 0:00:00,Karnataka,6335.02,4434.51,45,51,317.68,21,58.84
2024-01-11 0:00:00,Rajasthan,5914.24,4139.97,37,55,317.68,37,58.84
2024-01-12 0:00:00,Maharashtra,8793.52,6155.46,36,59,317.76,45,58.88
2024-01-12 0:00:00,Gujarat,7102.6,4971.82,39,53,317.76,24,58.88
2024-01-12 0:00:00,Tamil Nadu,7631.56,5342.09,40,57,317.76,43,58.88
2024-01-12 0:00:00,Karnataka,6240.64,4368.45,37,55,317.76,39,58.88
2024-01-12 0:00:00,Rajasthan,5474.68,3832.28,46,53,317.76,20,58.88
2024-01-13 0:00:00,Maharashtra,8747.68,6123.38,38,57,317.84,39,58.92
2024-01-13 0:00:00,Gujarat,7048.4,4933.88,35,46,317.84,38,58.92
2024-01-13 0:00:00,Tamil Nadu,7744.54,5421.18,45,59,317.84,45,58.92
2024-01-13 0:00:00,Karnataka,6581.26,4606.88,42,47,317.84,15,58.92
2024-01-13 0:00:00,Rajasthan,5911.12,4137.78,37,44,317.84,29,58.92
2024-01-14 0:00:00,Maharashtra,8462.84,5923.99,39,40,317.92,22,58.96
2024-01-14 0:00:00,Gujarat,7337.2,5136.04,41,58,317.92,24,58.96
2024-01-14 0:00:00,Tamil Nadu,7962.52,5573.76,49,47,317.92,24,58.96
2024-01-14 0:00:00,Karnataka,6514.88,4560.42,48,43,317.92,29,58.96
2024-01-14 0:00:00,Rajasthan,5524.56,3867.19,50,55,317.92,23,58.96
2024-01-15 0:00:00,Maharashtra,8714,6099.8,39,54,318,43,59
2024-01-15 0:00:00,Gujarat,7223,5056.1,45,54,318,33,59
2024-01-15 0:00:00,Tamil Nadu,7797.5,5458.25,43,58,318,45,59
2024-01-15 0:00:00,Karnataka,6652.5,4656.75,47,58,318,42,59
2024-01-15 0:00:00,Rajasthan,5600,3920,35,49,318,37,59
2024-01-16 0:00:00,Maharashtra,8654.16,6057.91,36,41,318.08,21,59.04
2024-01-16 0:00:00,Gujarat,7383.8,5168.66,45,47,318.08,30,59.04
2024-01-16 0:00:00,Tamil Nadu,8102.48,5671.74,50,60,318.08,35,59.04
2024-01-16 0:00:00,Karnataka,6604.12,4622.88,39,44,318.08,21,59.04
2024-01-16 0:00:00,Rajasthan,5799.44,4059.61,43,57,318.08,33,59.04
2024-01-17 0:00:00,Maharashtra,8761.32,6132.92,48,48,318.16,18,59.08
2024-01-17 0:00:00,Gujarat,7138.6,4997.02,43,45,318.16,37,59.08
2024-01-17 0:00:00,Tamil Nadu,8117.46,5682.22,40,48,318.16,25,59.08
2024-01-17 0:00:00,Karnataka,6280.74,4396.52,44,55,318.16,36,59.08
2024-01-17 0:00:00,Rajasthan,5906.88,4134.82,43,54,318.16,28,59.08
2024-01-18 0:00:00,Maharashtra,8538.48,5976.94,36,59,318.24,38,59.12
2024-01-18 0:00:00,Gujarat,7087.4,4961.18,49,52,318.24,31,59.12
2024-01-18 0:00:00,Tamil Nadu,7969.44,5578.61,35,40,318.24,33,59.12
2024-01-18 0:00:00,Karnataka,6515.36,4560.75,41,46,318.24,17,59.12
2024-01-18 0:00:00,Rajasthan,5724.32,4007.02,43,49,318.24,28,59.12
2024-01-19 0:00:00,Maharashtra,8808.64,6166.05,41,42,318.32,24,59.16
2024-01-19 0:00:00,Gujarat,7263.2,5084.24,48,44,318.32,27,59.16
2024-01-19 0:00:00,Tamil Nadu,7940.42,5558.29,36,53,318.32,31,59.16
2024-01-19 0:00:00,Karnataka,6321.98,4425.39,45,54,318.32,25,59.16
