Date,Plant_Type,State,Generation_Factor
2024-07-08 0:00:00,Solar,Maharashtra,0.48
2024-07-08 0:00:00,Wind,Maharashtra,0.7
2024-07-08 0:00:00,Coal,Gujarat,0.704
2024-07-08 0:00:00,Gas,Gujarat,0.741
2024-07-08 0:00:00,Solar,Gujarat,0.48
2024-07-08 0:00:00,Wind,Gujarat,0.7
2024-07-08 0:00:00,Coal,Tamil Nadu,0.74
2024-07-08 0:00:00,Gas,Tamil Nadu,0.669
2024-07-08 0:00:00,Solar,Tamil Nadu,0.48
2024-07-08 0:00:00,Wind,Tamil Nadu,0.7
2024-07-08 0:00:00,Coal,Karnataka,0.845
2024-07-08 0:00:00,Gas,Karnataka,0.896
2024-07-08 0:00:00,Solar,Karnataka,0.48
2024-07-08 0:00:00,Wind,Karnataka,0.7
2024-07-08 0:00:00,Coal,Rajasthan,0.761
2024-07-08 0:00:00,Gas,Rajasthan,0.895
2024-07-08 0:00:00,Solar,Rajasthan,0.48
2024-07-08 0:00:00,Wind,Rajasthan,0.7
2024-07-09 0:00:00,Coal,Maharashtra,0.788
2024-07-09 0:00:00,Gas,Maharashtra,0.755
2024-07-09 0:00:00,Solar,Maharashtra,0.48
2024-07-09 0:00:00,Wind,Maharashtra,0.7
2024-07-09 0:00:00,Coal,Gujarat,0.843
2024-07-09 0:00:00,Gas,Gujarat,0.708
2024-07-09 0:00:00,Solar,Gujarat,0.48
2024-07-09 0:00:00,Wind,Gujarat,0.7
2024-07-09 0:00:00,Coal,Tamil Nadu,0.775
2024-07-09 0:00:00,Gas,Tamil Nadu,0.694
2024-07-09 0:00:00,Solar,Tamil Nadu,0.48
2024-07-09 0:00:00,Wind,Tamil Nadu,0.7
2024-07-09 0:00:00,Coal,Karnataka,0.651
2024-07-09 0:00:00,Gas,Karnataka,0.843
2024-07-09 0:00:00,Solar,Karnataka,0.48
2024-07-09 0:00:00,Wind,Karnataka,0.7
2024-07-09 0:00:00,Coal,Rajasthan,0.855
2024-07-09 0:00:00,Gas,Rajasthan,0.875
2024-07-09 0:00:00,Solar,Rajasthan,0.48
2024-07-09 0:00:00,Wind,Rajasthan,0.7
2024-07-10 0:00:00,Coal,Maharashtra,0.89
2024-07-10 0:00:00,Gas,Maharashtra,0.882
2024-07-10 0:00:00,Solar,Maharashtra,0.48
2024-07-10 0:00:00,Wind,Maharashtra,0.7
2024-07-10 0:00:00,Coal,Gujarat,0.735
2024-07-10 0:00:00,Gas,Gujarat,0.696
2024-07-10 0:00:00,Solar,Gujarat,0.48
2024-07-10 0:00:00,Wind,Gujarat,0.7
2024-07-10 0:00:00,Coal,Tamil Nadu,0.776
2024-07-10 0:00:00,Gas,Tamil Nadu,0.657
2024-07-10 0:00:00,Solar,Tamil Nadu,0.48
2024-07-10 0:00:00,Wind,Tamil Nadu,0.7
2024-07-10 0:00:00,Coal,Karnataka,0.799
2024-07-10 0:00:00,Gas,Karnataka,0.791
2024-07-10 0:00:00,Solar,Karnataka,0.48
2024-07-10 0:00:00,Wind,Karnataka,0.7
2024-07-10 0:00:00,Coal,Rajasthan,0.737
2024-07-10 0:00:00,Gas,Rajasthan,0.83
2024-07-10 0:00:00,Solar,Rajasthan,0.48
2024-07-10 0:00:00,Wind,Rajasthan,0.7
2024-07-11 0:00:00,Coal,Maharashtra,0.685
2024-07-11 0:00:00,Gas,Maharashtra,0.853
2024-07-11 0:00:00,Solar,Maharashtra,0.48
2024-07-11 0:00:00,Wind,Maharashtra,0.7
2024-07-11 0:00:00,Coal,Gujarat,0.735
2024-07-11 0:00:00,Gas,Gujarat,0.773
2024-07-11 0:00:00,Solar,Gujarat,0.48
2024-07-11 0:00:00,Wind,Gujarat,0.7
2024-07-11 0:00:00,Coal,Tamil Nadu,0.848
2024-07-11 0:00:00,Gas,Tamil Nadu,0.787
2024-07-11 0:00:00,Solar,Tamil Nadu,0.48
2024-07-11 0:00:00,Wind,Tamil Nadu,0.7
2024-07-11 0:00:00,Coal,Karnataka,0.741
2024-07-11 0:00:00,Gas,Karnataka,0.692
2024-07-11 0:00:00,Solar,Karnataka,0.48
2024-07-11 0:00:00,Wind,Karnataka,0.7
2024-07-11 0:00:00,Coal,Rajasthan,0.853
2024-07-11 0:00:00,Gas,Rajasthan,0.879
2024-07-11 0:00:00,Solar,Rajasthan,0.48
2024-07-11 0:00:00,Wind,Rajasthan,0.7
2024-07-12 0:00:00,Coal,Maharashtra,0.707
2024-07-12 0:00:00,Gas,Maharashtra,0.727
2024-07-12 0:00:00,Solar,Maharashtra,0.48
2024-07-12 0:00:00,Wind,Maharashtra,0.7
2024-07-12 0:00:00,Coal,Gujarat,0.68
2024-07-12 0:00:00,Gas,Gujarat,0.661
2024-07-12 0:00:00,Solar,Gujarat,0.48
2024-07-12 0:00:00,Wind,Gujarat,0.7
2024-07-12 0:00:00,Coal,Tamil Nadu,0.849
2024-07-12 0:00:00,Gas,Tamil Nadu,0.823
2024-07-12 0:00:00,Solar,Tamil Nadu,0.48
2024-07-12 0:00:00,Wind,Tamil Nadu,0.7
2024-07-12 0:00:00,Coal,Karnataka,0.777
2024-07-12 0:00:00,Gas,Karnataka,0.709
2024-07-12 0:00:00,Solar,Karnataka,0.48
2024-07-12 0:00:00,Wind,Karnataka,0.7
2024-07-12 0:00:00,Coal,Rajasthan,0.66
2024-07-12 0:00:00,Gas,Rajasthan,0.656
2024-07-12 0:00:00,Solar,Rajasthan,0.48
2024-07-12 0:00:00,Wind,Rajasthan,0.7
2024-07-13 0:00:00,Coal,Maharashtra,0.69
2024-07-13 0:00:00,Gas,Maharashtra,0.759
2024-07-13 0:00:00,Solar,Maharashtra,0.48
2024-07-13 0:00:00,Wind,Maharashtra,0.7
2024-07-13 0:00:00,Coal,Gujarat,0.816
2024-07-13 0:00:00,Gas,Gujarat,0.807
2024-07-13 0:00:00,Solar,Gujarat,0.48
2024-07-13 0:00:00,Wind,Gujarat,0.7
2024-07-13 0:00:00,Coal,Tamil Nadu,0.734
2024-07-13 0:00:00,Gas,Tamil Nadu,0.821
2024-07-13 0:00:00,Solar,Tamil Nadu,0.48
2024-07-13 0:00:00,Wind,Tamil Nadu,0.7
2024-07-13 0:00:00,Coal,Karnataka,0.879
2024-07-13 0:00:00,Gas,Karnataka,0.81
2024-07-13 0:00:00,Solar,Karnataka,0.48
2024-07-13 0:00:00,Wind,Karnataka,0.7
2024-07-13 0:00:00,Coal,Rajasthan,0.751
2024-07-13 0:00:00,Gas,Rajasthan,0.682
2024-07-13 0:00:00,Solar,Rajasthan,0.48
2024-07-13 0:00:00,Wind,Rajasthan,0.7
2024-07-14 0:00:00,Coal,Maharashtra,0.798
2024-07-14 0:00:00,Gas,Maharashtra,0.83
2024-07-14 0:00:00,Solar,Maharashtra,0.48
2024-07-14 0:00:00,Wind,Maharashtra,0.7
2024-07-14 0:00:00,Coal,Gujarat,0.676
2024-07-14 0:00:00,Gas,Gujarat,0.719
2024-07-14 0:00:00,Solar,Gujarat,0.48
2024-07-14 0:00:00,Wind,Gujarat,0.7
2024-07-14 0:00:00,Coal,Tamil Nadu,0.71
2024-07-14 0:00:00,Gas,Tamil Nadu,0.697
2024-07-14 0:00:00,Solar,Tamil Nadu,0.48
2024-07-14 0:00:00,Wind,Tamil Nadu,0.7
2024-07-14 0:00:00,Coal,Karnataka,0.765
2024-07-14 0:00:00,Gas,Karnataka,0.786
2024-07-14 0:00:00,Solar,Karnataka,0.48
2024-07-14 0:00:00,Wind,Karnataka,0.7
2024-07-14 0:00:00,Coal,Rajasthan,0.702
2024-07-14 0:00:00,Gas,Rajasthan,0.893
2024-07-14 0:00:00,Solar,Rajasthan,0.48
2024-07-14 0:00:00,Wind,Rajasthan,0.7
2024-07-15 0:00:00,Coal,Maharashtra,0.718
2024-07-15 0:00:00,Gas,Maharashtra,0.859
2024-07-15 0:00:00,Solar,Maharashtra,0.48
2024-07-15 0:00:00,Wind,Maharashtra,0.7
2024-07-15 0:00:00,Coal,Gujarat,0.764
2024-07-15 0:00:00,Gas,Gujarat,0.772
2024-07-15 0:00:00,Solar,Gujarat,0.48
2024-07-15 0:00:00,Wind,Gujarat,0.7
2024-07-15 0:00:00,Coal,Tamil Nadu,0.737
2024-07-15 0:00:00,Gas,Tamil Nadu,0.822
2024-07-15 0:00:00,Solar,Tamil Nadu,0.48
2024-07-15 0:00:00,Wind,Tamil Nadu,0.7
2024-07-15 0:00:00,Coal,Karnataka,0.853
2024-07-15 0:00:00,Gas,Karnataka,0.757
2024-07-15 0:00:00,Solar,Karnataka,0.48
2024-07-15 0:00:00,Wind,Karnataka,0.7
2024-07-15 0:00:00,Coal,Rajasthan,0.79
2024-07-15 0:00:00,Gas,Rajasthan,0.714
2024-07-15 0:00:00,Solar,Rajasthan,0.48
2024-07-15 0:00:00,Wind,Rajasthan,0.7
2024-07-16 0:00:00,Coal,Maharashtra,0.718
2024-07-16 0:00:00,Gas,Maharashtra,0.833
2024-07-16 0:00:00,Solar,Maharashtra,0.48
2024-07-16 0:00:00,Wind,Maharashtra,0.7
2024-07-16 0:00:00,Coal,Gujarat,0.798
2024-07-16 0:00:00,Gas,Gujarat,0.83
2024-07-16 0:00:00,Solar,Gujarat,0.48
2024-07-16 0:00:00,Wind,Gujarat,0.7
2024-07-16 0:00:00,Coal,Tamil Nadu,0.861
2024-07-16 0:00:00,Gas,Tamil Nadu,0.652
2024-07-16 0:00:00,Solar,Tamil Nadu,0.48
2024-07-16 0:00:00,Wind,Tamil Nadu,0.7
2024-07-16 0:00:00,Coal,Karnataka,0.896
2024-07-16 0:00:00,Gas,Karnataka,0.715
2024-07-16 0:00:00,Solar,Karnataka,0.48
2024-07-16 0:00:00,Wind,Karnataka,0.7
2024-07-16 0:00:00,Coal,Rajasthan,0.858
2024-07-16 0:00:00,Gas,Rajasthan,0.823
2024-07-16 0:00:00,Solar,Rajasthan,0.48
2024-07-16 0:00:00,Wind,Rajasthan,0.7
2024-07-17 0:00:00,Coal,Maharashtra,0.694
2024-07-17 0:00:00,Gas,Maharashtra,0.732
2024-07-17 0:00:00,Solar,Maharashtra,0.48
2024-07-17 0:00:00,Wind,Maharashtra,0.7
2024-07-17 0:00:00,Coal,Gujarat,0.897
2024-07-17 0:00:00,Gas,Gujarat,0.805
2024-07-17 0:00:00,Solar,Gujarat,0.48
2024-07-17 0:00:00,Wind,Gujarat,0.7
2024-07-17 0:00:00,Coal,Tamil Nadu,0.729
2024-07-17 0:00:00,Gas,Tamil Nadu,0.731
2024-07-17 0:00:00,Solar,Tamil Nadu,0.48
2024-07-17 0:00:00,Wind,Tamil Nadu,0.7
2024-07-17 0:00:00,Coal,Karnataka,0.709
2024-07-17 0:00:00,Gas,Karnataka,0.679
2024-07-17 0:00:00,Solar,Karnataka,0.48
2024-07-17 0:00:00,Wind,Karnataka,0.7
2024-07-17 0:00:00,Coal,Rajasthan,0.782
2024-07-17 0:00:00,Gas,Rajasthan,0.876
2024-07-17 0:00:00,Solar,Rajasthan,0.48
2024-07-17 0:00:00,Wind,Rajasthan,0.7
2024-07-18 0:00:00,Coal,Maharashtra,0.809
2024-07-18 0:00:00,Gas,Maharashtra,0.716
2024-07-18 0:00:00,Solar,Maharashtra,0.48
2024-07-18 0:00:00,Wind,Maharashtra,0.7
2024-07-18 0:00:00,Coal,Gujarat,0.785
2024-07-18 0:00:00,Gas,Gujarat,0.79
2024-07-18 0:00:00,Solar,Gujarat,0.48
2024-07-18 0:00:00,Wind,Gujarat,0.7
2024-07-18 0:00:00,Coal,Tamil Nadu,0.891
2024-07-18 0:00:00,Gas,Tamil Nadu,0.727
2024-07-18 0:00:00,Solar,Tamil Nadu,0.48
2024-07-18 0:00:00,Wind,Tamil Nadu,0.7
2024-07-18 0:00:00,Coal,Karnataka,0.653
2024-07-18 0:00:00,Gas,Karnataka,0.722
2024-07-18 0:00:00,Solar,Karnataka,0.48
2024-07-18 0:00:00,Wind,Karnataka,0.7
2024-07-18 0:00:00,Coal,Rajasthan,0.769
2024-07-18 0:00:00,Gas,Rajasthan,0.654
2024-07-18 0:00:00,Solar,Rajasthan,0.48
2024-07-18 0:00:00,Wind,Rajasthan,0.7
2024-07-19 0:00:00,Coal,Maharashtra,0.655
2024-07-19 0:00:00,Gas,Maharashtra,0.764
2024-07-19 0:00:00,Solar,Maharashtra,0.48
2024-07-19 0:00:00,Wind,Maharashtra,0.7
2024-07-19 0:00:00,Coal,Gujarat,0.748
2024-07-19 0:00:00,Gas,Gujarat,0.872
2024-07-19 0:00:00,Solar,Gujarat,0.48
2024-07-19 0:00:00,Wind,Gujarat,0.7
2024-07-19 0:00:00,Coal,Tamil Nadu,0.768
2024-07-19 0:00:00,Gas,Tamil Nadu,0.689
2024-07-19 0:00:00,Solar,Tamil Nadu,0.48
2024-07-19 0:00:00,Wind,Tamil Nadu,0.7
2024-07-19 0:00:00,Coal,Karnataka,0.842
2024-07-19 0:00:00,Gas,Karnataka,0.789
2024-07-19 0:00:00,Solar,Karnataka,0.48
2024-07-19 0:00:00,Wind,Karnataka,0.7
2024-07-19 0:00:00,Coal,Rajasthan,0.808
2024-07-19 0:00:00,Gas,Rajasthan,0.74
2024-07-19 0:00:00,Solar,Rajasthan,0.48
2024-07-19 0:00:00,Wind,Rajasthan,0.7
2024-07-20 0:00:00,Coal,Maharashtra,0.828
2024-07-20 0:00:00,Gas,Maharashtra,0.793
2024-07-20 0:00:00,Solar,Maharashtra,0.48
2024-07-20 0:00:00,Wind,Maharashtra,0.7
2024-07-20 0:00:00,Coal,Gujarat,0.759
2024-07-20 0:00:00,Gas,Gujarat,0.842
2024-07-20 0:00:00,Solar,Gujarat,0.48
2024-07-20 0:00:00,Wind,Gujarat,0.7
2024-07-20 0:00:00,Coal,Tamil Nadu,0.826
2024-07-20 0:00:00,Gas,Tamil Nadu,0.706
2024-07-20 0:00:00,Solar,Tamil Nadu,0.48
2024-07-20 0:00:00,Wind,Tamil Nadu,0.7
2024-07-20 0:00:00,Coal,Karnataka,0.855
2024-07-20 0:00:00,Gas,Karnataka,0.841
2024-07-20 0:00:00,Solar,Karnataka,0.48
2024-07-20 0:00:00,Wind,Karnataka,0.7
2024-07-20 0:00:00,Coal,Rajasthan,0.784
2024-07-20 0:00:00,Gas,Rajasthan,0.892
2024-07-20 0:00:00,Solar,Rajasthan,0.48
2024-07-20 0:00:00,Wind,Rajasthan,0.7
2024-07-21 0:00:00,Coal,Maharashtra,0.718
2024-07-21 0:00:00,Gas,Maharashtra,0.767
2024-07-21 0:00:00,Solar,Maharashtra,0.48
2024-07-21 0:00:00,Wind,Maharashtra,0.7
2024-07-21 0:00:00,Coal,Gujarat,0.777
2024-07-21 0:00:00,Gas,Gujarat,0.788
2024-07-21 0:00:00,Solar,Gujarat,0.48
2024-07-21 0:00:00,Wind,Gujarat,0.7
2024-07-21 0:00:00,Coal,Tamil Nadu,0.862
2024-07-21 0:00:00,Gas,Tamil Nadu,0.727
2024-07-21 0:00:00,Solar,Tamil Nadu,0.48
2024-07-21 0:00:00,Wind,Tamil Nadu,0.7
2024-07-21 0:00:00,Coal,Karnataka,0.831
2024-07-21 0:00:00,Gas,Karnataka,0.753
2024-07-21 0:00:00,Solar,Karnataka,0.48
2024-07-21 0:00:00,Wind,Karnataka,0.7
2024-07-21 0:00:00,Coal,Rajasthan,0.7
2024-07-21 0:00:00,Gas,Rajasthan,0.663
2024-07-21 0:00:00,Solar,Rajasthan,0.48
2024-07-21 0:00:00,Wind,Rajasthan,0.7
2024-07-22 0:00:00,Coal,Maharashtra,0.787
2024-07-22 0:00:00,Gas,Maharashtra,0.714
2024-07-22 0:00:00,Solar,Maharashtra,0.48
2024-07-22 0:00:00,Wind,Maharashtra,0.7
2024-07-22 0:00:00,Coal,Gujarat,0.865
2024-07-22 0:00:00,Gas,Gujarat,0.815
2024-07-22 0:00:00,Solar,Gujarat,0.48
2024-07-22 0:00:00,Wind,Gujarat,0.7
2024-07-22 0:00:00,Coal,Tamil Nadu,0.886
2024-07-22 0:00:00,Gas,Tamil Nadu,0.805
2024-07-22 0:00:00,Solar,Tamil Nadu,0.48
2024-07-22 0:00:00,Wind,Tamil Nadu,0.7
2024-07-22 0:00:00,Coal,Karnataka,0.766
2024-07-22 0:00:00,Gas,Karnataka,0.802
2024-07-22 0:00:00,Solar,Karnataka,0.48
2024-07-22 0:00:00,Wind,Karnataka,0.7
2024-07-22 0:00:00,Coal,Rajasthan,0.88
2024-07-22 0:00:00,Gas,Rajasthan,0.759
2024-07-22 0:00:00,Solar,Rajasthan,0.48
2024-07-22 0:00:00,Wind,Rajasthan,0.7
2024-07-23 0:00:00,Coal,Maharashtra,0.832
2024-07-23 0:00:00,Gas,Maharashtra,0.811
2024-07-23 0:00:00,Solar,Maharashtra,0.48
2024-07-23 0:00:00,Wind,Maharashtra,0.7
2024-07-23 0:00:00,Coal,Gujarat,0.862
2024-07-23 0:00:00,Gas,Gujarat,0.813
2024-07-23 0:00:00,Solar,Gujarat,0.48
2024-07-23 0:00:00,Wind,Gujarat,0.7
2024-07-23 0:00:00,Coal,Tamil Nadu,0.856
2024-07-23 0:00:00,Gas,Tamil Nadu,0.725
2024-07-23 0:00:00,Solar,Tamil Nadu,0.48
2024-07-23 0:00:00,Wind,Tamil Nadu,0.7
2024-07-23 0:00:00,Coal,Karnataka,0.877
2024-07-23 0:00:00,Gas,Karnataka,0.727
2024-07-23 0:00:00,Solar,Karnataka,0.48
2024-07-23 0:00:00,Wind,Karnataka,0.7
2024-07-23 0:00:00,Coal,Rajasthan,0.661
2024-07-23 0:00:00,Gas,Rajasthan,0.726
2024-07-23 0:00:00,Solar,Rajasthan,0.48
2024-07-23 0:00:00,Wind,Rajasthan,0.7
2024-07-24 0:00:00,Coal,Maharashtra,0.681
2024-07-24 0:00:00,Gas,Maharashtra,0.827
2024-07-24 0:00:00,Solar,Maharashtra,0.48
2024-07-24 0:00:00,Wind,Maharashtra,0.7
2024-07-24 0:00:00,Coal,Gujarat,0.86
2024-07-24 0:00:00,Gas,Gujarat,0.848
2024-07-24 0:00:00,Solar,Gujarat,0.48
2024-07-24 0:00:00,Wind,Gujarat,0.7
2024-07-24 0:00:00,Coal,Tamil Nadu,0.867
2024-07-24 0:00:00,Gas,Tamil Nadu,0.652
2024-07-24 0:00:00,Solar,Tamil Nadu,0.48
2024-07-24 0:00:00,Wind,Tamil Nadu,0.7
2024-07-24 0:00:00,Coal,Karnataka,0.748
2024-07-24 0:00:00,Gas,Karnataka,0.861
2024-07-24 0:00:00,Solar,Karnataka,0.48
2024-07-24 0:00:00,Wind,Karnataka,0.7
2024-07-24 0:00:00,Coal,Rajasthan,0.705
2024-07-24 0:00:00,Gas,Rajasthan,0.686
2024-07-24 0:00:00,Solar,Rajasthan,0.48
2024-07-24 0:00:00,Wind,Rajasthan,0.7
2024-07-25 0:00:00,Coal,Maharashtra,0.825
2024-07-25 0:00:00,Gas,Maharashtra,0.682
2024-07-25 0:00:00,Solar,Maharashtra,0.48
2024-07-25 0:00:00,Wind,Maharashtra,0.7
2024-07-25 0:00:00,Coal,Gujarat,0.694
2024-07-25 0:00:00,Gas,Gujarat,0.899
2024-07-25 0:00:00,Solar,Gujarat,0.48
2024-07-25 0:00:00,Wind,Gujarat,0.7
2024-07-25 0:00:00,Coal,Tamil Nadu,0.662
2024-07-25 0:00:00,Gas,Tamil Nadu,0.746
2024-07-25 0:00:00,Solar,Tamil Nadu,0.48
2024-07-25 0:00:00,Wind,Tamil Nadu,0.7
2024-07-25 0:00:00,Coal,Karnataka,0.808
2024-07-25 0:00:00,Gas,Karnataka,0.784
2024-07-25 0:00:00,Solar,Karnataka,0.48
2024-07-25 0:00:00,Wind,Karnataka,0.7
2024-07-25 0:00:00,Coal,Rajasthan,0.669
2024-07-25 0:00:00,Gas,Rajasthan,0.763
2024-07-25 0:00:00,Solar,Rajasthan,0.48
2024-07-25 0:00:00,Wind,Rajasthan,0.7
2024-07-26 0:00:00,Coal,Maharashtra,0.73
2024-07-26 0:00:00,Gas,Maharashtra,0.892
2024-07-26 0:00:00,Solar,Maharashtra,0.48
2024-07-26 0:00:00,Wind,Maharashtra,0.7
2024-07-26 0:00:00,Coal,Gujarat,0.67
2024-07-26 0:00:00,Gas,Gujarat,0.866
2024-07-26 0:00:00,Solar,Gujarat,0.48
2024-07-26 0:00:00,Wind,Gujarat,0.7
2024-07-26 0:00:00,Coal,Tamil Nadu,0.691
2024-07-26 0:00:00,Gas,Tamil Nadu,0.678
2024-07-26 0:00:00,Solar,Tamil Nadu,0.48
2024-07-26 0:00:00,Wind,Tamil Nadu,0.7
2024-07-26 0:00:00,Coal,Karnataka,0.884
2024-07-26 0:00:00,Gas,Karnataka,0.883
2024-07-26 0:00:00,Solar,Karnataka,0.48
2024-07-26 0:00:00,Wind,Karnataka,0.7
2024-07-26 0:00:00,Coal,Rajasthan,0.759
2024-07-26 0:00:00,Gas,Rajasthan,0.874
2024-07-26 0:00:00,Solar,Rajasthan,0.48
2024-07-26 0:00:00,Wind,Rajasthan,0.7
2024-07-27 0:00:00,Coal,Maharashtra,0.745
2024-07-27 0:00:00,Gas,Maharashtra,0.852
2024-07-27 0:00:00,Solar,Maharashtra,0.48
2024-07-27 0:00:00,Wind,Maharashtra,0.7
2024-07-27 0:00:00,Coal,Gujarat,0.782
2024-07-27 0:00:00,Gas,Gujarat,0.887
2024-07-27 0:00:00,Solar,Gujarat,0.48
2024-07-27 0:00:00,Wind,Gujarat,0.7
2024-07-27 0:00:00,Coal,Tamil Nadu,0.887
2024-07-27 0:00:00,Gas,Tamil Nadu,0.764
2024-07-27 0:00:00,Solar,Tamil Nadu,0.48
2024-07-27 0:00:00,Wind,Tamil Nadu,0.7
2024-07-27 0:00:00,Coal,Karnataka,0.725
2024-07-27 0:00:00,Gas,Karnataka,0.701
2024-07-27 0:00:00,Solar,Karnataka,0.48
2024-07-27 0:00:00,Wind,Karnataka,0.7
2024-07-27 0:00:00,Coal,Rajasthan,0.656
2024-07-27 0:00:00,Gas,Rajasthan,0.689
2024-07-27 0:00:00,Solar,Rajasthan,0.48
2024-07-27 0:00:00,Wind,Rajasthan,0.7
2024-07-28 0:00:00,Coal,Maharashtra,0.691
2024-07-28 0:00:00,Gas,Maharashtra,0.768
2024-07-28 0:00:00,Solar,Maharashtra,0.48
2024-07-28 0:00:00,Wind,Maharashtra,0.7
2024-07-28 0:00:00,Coal,Gujarat,0.767
2024-07-28 0:00:00,Gas,Gujarat,0.707
2024-07-28 0:00:00,Solar,Gujarat,0.48
2024-07-28 0:00:00,Wind,Gujarat,0.7
2024-07-28 0:00:00,Coal,Tamil Nadu,0.773
2024-07-28 0:00:00,Gas,Tamil Nadu,0.796
2024-07-28 0:00:00,Solar,Tamil Nadu,0.48
2024-07-28 0:00:00,Wind,Tamil Nadu,0.7
2024-07-28 0:00:00,Coal,Karnataka,0.895
2024-07-28 0:00:00,Gas,Karnataka,0.721
2024-07-28 0:00:00,Solar,Karnataka,0.48
2024-07-28 0:00:00,Wind,Karnataka,0.7
2024-07-28 0:00:00,Coal,Rajasthan,0.827
2024-07-28 0:00:00,Gas,Rajasthan,0.874
2024-07-28 0:00:00,Solar,Rajasthan,0.48
2024-07-28 0:00:00,Wind,Rajasthan,0.7
2024-07-29 0:00:00,Coal,Maharashtra,0.865
2024-07-29 0:00:00,Gas,Maharashtra,0.869
2024-07-29 0:00:00,Solar,Maharashtra,0.48
2024-07-29 0:00:00,Wind,Maharashtra,0.7
2024-07-29 0:00:00,Coal,Gujarat,0.863
2024-07-29 0:00:00,Gas,Gujarat,0.9
2024-07-29 0:00:00,Solar,Gujarat,0.48
2024-07-29 0:00:00,Wind,Gujarat,0.7
2024-07-29 0:00:00,Coal,Tamil Nadu,0.704
2024-07-29 0:00:00,Gas,Tamil Nadu,0.694
2024-07-29 0:00:00,Solar,Tamil Nadu,0.48
2024-07-29 0:00:00,Wind,Tamil Nadu,0.7
2024-07-29 0:00:00,Coal,Karnataka,0.741
2024-07-29 0:00:00,Gas,Karnataka,0.79
2024-07-29 0:00:00,Solar,Karnataka,0.48
2024-07-29 0:00:00,Wind,Karnataka,0.7
2024-07-29 0:00:00,Coal,Rajasthan,0.676
2024-07-29 0:00:00,Gas,Rajasthan,0.82
2024-07-29 0:00:00,Solar,Rajasthan,0.48
2024-07-29 0:00:00,Wind,Rajasthan,0.7
2024-07-30 0:00:00,Coal,Maharashtra,0.897
2024-07-30 0:00:00,Gas,Maharashtra,0.899
2024-07-30 0:00:00,Solar,Maharashtra,0.48
2024-07-30 0:00:00,Wind,Maharashtra,0.7
2024-07-30 0:00:00,Coal,Gujarat,0.664
2024-07-30 0:00:00,Gas,Gujarat,0.662
2024-07-30 0:00:00,Solar,Gujarat,0.48
2024-07-30 0:00:00,Wind,Gujarat,0.7
2024-07-30 0:00:00,Coal,Tamil Nadu,0.663
2024-07-30 0:00:00,Gas,Tamil Nadu,0.796
2024-07-30 0:00:00,Solar,Tamil Nadu,0.48
2024-07-30 0:00:00,Wind,Tamil Nadu,0.7
2024-07-30 0:00:00,Coal,Karnataka,0.81
2024-07-30 0:00:00,Gas,Karnataka,0.799
2024-07-30 0:00:00,Solar,Karnataka,0.48
2024-07-30 0:00:00,Wind,Karnataka,0.7
2024-07-30 0:00:00,Coal,Rajasthan,0.746
2024-07-30 0:00:00,Gas,Rajasthan,0.805
2024-07-30 0:00:00,Solar,Rajasthan,0.48
2024-07-30 0:00:00,Wind,Rajasthan,0.7
2024-07-31 0:00:00,Coal,Maharashtra,0.704
2024-07-31 0:00:00,Gas,Maharashtra,0.711
2024-07-31 0:00:00,Solar,Maharashtra,0.48
2024-07-31 0:00:00,Wind,Maharashtra,0.7
2024-07-31 0:00:00,Coal,Gujarat,0.675
2024-07-31 0:00:00,Gas,Gujarat,0.815
2024-07-31 0:00:00,Solar,Gujarat,0.48
2024-07-31 0:00:00,Wind,Gujarat,0.7
2024-07-31 0:00:00,Coal,Tamil Nadu,0.755
2024-07-31 0:00:00,Gas,Tamil Nadu,0.769
2024-07-31 0:00:00,Solar,Tamil Nadu,0.48
2024-07-31 0:00:00,Wind,Tamil Nadu,0.7
2024-07-31 0:00:00,Coal,Karnataka,0.817
2024-07-31 0:00:00,Gas,Karnataka,0.718
2024-07-31 0:00:00,Solar,Karnataka,0.48
2024-07-31 0:00:00,Wind,Karnataka,0.7
2024-07-31 0:00:00,Coal,Rajasthan,0.785
2024-07-31 0:00:00,Gas,Rajasthan,0.832
2024-07-31 0:00:00,Solar,Rajasthan,0.48
2024-07-31 0:00:00,Wind,Rajasthan,0.7
2024-08-01 0:00:00,Coal,Maharashtra,0.838
2024-08-01 0:00:00,Gas,Maharashtra,0.657
2024-08-01 0:00:00,Solar,Maharashtra,0.48
2024-08-01 0:00:00,Wind,Maharashtra,0.7
2024-08-01 0:00:00,Coal,Gujarat,0.723
2024-08-01 0:00:00,Gas,Gujarat,0.887
2024-08-01 0:00:00,Solar,Gujarat,0.48
2024-08-01 0:00:00,Wind,Gujarat,0.7
2024-08-01 0:00:00,Coal,Tamil Nadu,0.705
2024-08-01 0:00:00,Gas,Tamil Nadu,0.832
2024-08-01 0:00:00,Solar,Tamil Nadu,0.48
2024-08-01 0:00:00,Wind,Tamil Nadu,0.7
2024-08-01 0:00:00,Coal,Karnataka,0.844
2024-08-01 0:00:00,Gas,Karnataka,0.757
2024-08-01 0:00:00,Solar,Karnataka,0.48
2024-08-01 0:00:00,Wind,Karnataka,0.7
2024-08-01 0:00:00,Coal,Rajasthan,0.819
2024-08-01 0:00:00,Gas,Rajasthan,0.782
2024-08-01 0:00:00,Solar,Rajasthan,0.48
2024-08-01 0:00:00,Wind,Rajasthan,0.7
2024-08-02 0:00:00,Coal,Maharashtra,0.809
